uuid,title,description
59c728a33cc5b0b6d9b7062fe9867901,Backend Software Engineer,"Software EngineerSkills And Experience We Are Looking For· Familiar with the programming in C++, C· Prefer to be familiar with any of the programming languages python、Lua、Javascript· Clear understanding of algorithms and data structures· Familiarity with any of the database MySQL or MongoDB· Strong written and oral communication skills· Enthusiastic, proactive and driven individual with high degree of attention to detailPreferred Qualifications· Bachelor’s degree / Master’s degree in Computer Science, Computer Engineering or related field· Fresh graduate is welcome"
f7cd3abb2c56e27afeab01ceaa485844,Software Engineer (Android + Kotlin),"Software Engineer – Android + KotlinResponsibilities  Design and build advanced applications for the Android platform from iOS platform  Collaborate with cross-functional teams to define, design, and ship new features.  Work with outside data sources and API's.  Unit-test code for robustness, including edge cases, usability, and general reliability.  Work on bug fixing and improving application performance.  Continuously discover, evaluate, and implement new technologies to maximize development efficiency.  Willing to speak up and drive the solutionRequirements  BS/MS degree in Computer Science, Engineering or a related subject  Minimum 4-6 years of Android development experience  Experience in MVVM  Experience in Kotlin is must  Knowledge in IOS development  Have published at least one original Android app  Experience with Android SDK  Experience working with remote data via REST and JSON  Experience with third-party libraries and APIs  Working knowledge of the general mobile landscape, architectures, trends, and emerging technologies  Solid understanding of the full mobile development life cycle  Critical thinker and problem-solving skills  Great interpersonal and communication skills  Mobile banking experience is strongly preferred  Experience with functional reactive programming, TDD would be a plus.  Banking experience is a plus"
62b9a4e3db5592fb3ee8c8ada3a5c99b,Principle Software Engineer (Machine Learning),"About the RoleIf you’re looking to be a part of a dynamic, highly-analytical team who enjoys working on AI/ML solutions for a high-growth company, look no further. As a Principal Engineer, Machine Learning and Big Data for the Data Science Platform, you will be handed the reins in ensuring that the Data Scientists have all that they need in order to successfully bring magic into production. Working closely with Business heads, Data Scientists, and Engineering teams, you will help Gojek make thousands of model-powered decisions every second, on a daily basis. The cherry on top: you’ll get to work on a wide range of products across the Gojek ecosystem!What Will You Do  Collaborate with the Chief Data Officer, Chief Technology Officer, Head of Marketplace, and Data Science Platform (DSP) product management to formulate ML product roadmap based on business needs  Establish partnerships with various Data Science and Product Engineering teams across the entire Gojek group to understand their needs and to propose solutions integrating technologies from DSP, Google Cloud, or others, and incorporating ML Engineering best practices  Lead in-depth technical discussions with the DSP team on the evolution of our various products and to work together with DSP PM to unify our products under the ML Platform vision  Represent the needs of the DSP team, communicate our ML Engineering strategy and key DSP initiatives as a ML Platform, to the Gojek Senior Management, the Company and even external stakeholders  As our most senior technologist, be actively involved in team development and growth, and defining the OKRs of the team and chart a path for the team’s growth  Participate in recruitment and interviews to attract new talent, as well as mentorship and performance management of current team members  Continue to stay abreast of the latest technologies in Machine Learning and Big Data space to inform the right choice between build vs buy, and to suggest new technologies and best practices to trialWhat You Will Need  Past experience in building and operating complex software systems, or experience with data platforms on a massive scale; preferably with product development experience  Keen understanding of modern Agile, Site Reliability Engineering, and MLops practices  Deep knowledge in one or more of these areas: Cloud, Big Data, and Machine Learning; we use Google Cloud, Kubernetes, and Spark extensively, while our primary languages are Golang and Python  Some Data Science or Machine Learning qualifications or experience, to effectively collaborate with data scientists  Experience managing business and engineering stakeholders, as well as roadmap or OKR planning within large organizations at a management level with business, product, and engineering  Able to work in a fast-paced environment where business needs and organizational structures are rapidly evolving; Startup experience is much preferred, on top of experience in multinational, multicultural companies  Ability to transition from high-level strategic thinking to creative and detailed executionAbout the TeamOur Data Science Platform team, a subsidiary of the Marketplace Data team, consists of 15 Machine Learning and Infrastructure Engineers based in Singapore. Working alongside the Data Science teams, the team is unique in its charter as an enabler of Data Science and Machine Learning systems at production scale in a hyper-growth unicorn. You may know us as the creators of open-source MLops technologies such as Feast, Merlin, and Turing, and internal tools such as Clockwork. Our products are used in mission-critical parts of Gojek’s product offerings, such as dynamic pricing, driver allocation, food recommendations, and fraud prevention.We are a tight-knit group made up of avid readers, amateur gamers, coffee connoisseurs and (guilty🙈) reality show watchers. We work hard and play hard, and believe it or not, we actually enjoy each other’s company!"
1f23817f16209dd78b29787032dc0f37,Lead Software Engineer (Mobile),"Carro is on a mission to redefine what car ownership is, and transform the way that people and businesses across Asia interact with one another to get the cars they need. Our digital platforms are game-changers in the automotive trading industry, seamlessly integrating the buying and selling user journeys for speed, efficiency, and transparency.Since 2016, Carro has continually disrupted the existing business models and practices within the automotive trading industry, launching numerous market-first services, and grown to more than 800 people across 4 countries in Southeast Asia. Our platform serves nearly every need that car owners have, and does it in a more tech-enabled, efficient, and delightful way. Today, Carro transacts more than $1Bn in cars annually, and has won numerous industry awards for innovation and marketing excellence.We're looking for a Lead Engineer to lead our team of iOS, Android and Flutter developers, in delivering world class mobile applications that not only meet business requirements but also provides immersive user experience while raising the engineering bar. You will provide expertise in all that is mobile development and groom them team towards engineering excellence.What you will be doing:  Hands-on involvement in prototype, design, develop, implement, document and support of mobile applications while upholding mobile development standard, best practices and methodologies  Working with stakeholders to turn requirements into elegant stable production builds  Working continuously to enhance and optimize the architecture, code and processes of our mobile apps  Actively proposing new features, functionality and ideas to improve the mobile apps  Provide operational support, maintenance of code quality, bugs-fixes and git-versioning post implementation  Guide and mentor the mobile development team on engineering best practices  Research on new trends/technologies and make recommendations on inclusions into the development methodologies and product architectureWhat you will need:  Bachelor in Computer Science / Software Engineering or at least 7 years of application development experience on iOS  Android platform and with a minimum 3 years of experience in a lead role involving mobile development.  Experience with building from zero to one, mobile and system architecture  Strong knowledge of mobile UI design principles, patterns and industry best practices  Strong knowledge of APIs, offline storage, caching, threading and performance tuning  Good communication skills to communicate with technical and non-technical stakeholders for all matters related to mobile application development  Experience in native mobile app development on iOS; and hands-on experience in Swift, Kotlin, Java RX and/or React native code to build front-end web or native application experiences  ​Experience in managing a team of developers (5 members and above)"
115aa72fc221cc6fb9493bc2ebc5bacc,Software Engineer,"We're looking for a Software Engineer that can help us to build products that help small businesses to grow and succeed.Here's more about the team you'll be joining:* There are 11 engineers (a mix of junior to senior engineers from a variety of nationalities, backgrounds and job experiences) in the team.* Our engineers are smart, competent and don't put up with bullshit. They are also positive, love to learn and can communicate well. They care about the product and user experience.* Scrum is a process we use because it suits our needs. We don't do things for the sake of doing it. Estimates are something we try to spend as little time as possible and we try to solve issues with people instead of processes.* Engineers work very closely with UX designers to deliver features or improvements. We believe close collaboration with designers is essential to build the right product at the right pace, even if it comes with some communication overheads.The Ideal candidate for this position:* You realise that writing code is not an end in itself, instead, it is a means to provide value to our customers. You care about the product you are building, and about the experience that the users have with the product.* You have great technical skills and have good programming fundamentals.* You have some experience with our stack which includes frameworks and languages such as React.js, Node.js, Ruby, Rails and JavaScript. We use AWS cloud services heavily (Lambda, ECS, CloudFormation, CloudFront etc).* You recognize that technical debt is sometimes necessary to take on or to let build up, but are able to advocate for clearing it up in a manner that allows proper prioritization of the technical debt versus other priorities.* You enjoy working with non-technical people, especially designers. You don't see designers as a necessary evil, rather, you see them as partners that you need to work with to build the right product at the right pace.* You have a positive attitude, a growth mindset, want to learn as fast as possible and work hard to do all that.* You are a team player.* You have excellent communication and people skills. You also value transparency and don't shy away from hard conversations if they are needed.* You are a good administrator. You recognize that some paperwork is a necessary overhead to maintain a well running team. You commit to achieving what's promised, or you communicate why you can't achieve it.What you can expect:* You'll be working with world class engineers. Our engineers will push you to constantly improve together.* You'll be working closely with designers on a daily basis.* We work fast, sometimes break things, and expect everyone to take ownership of their roles. We focus on results so there is some flexibility around time and location of work, but that comes with a higher standard of communication and impact.* You'll be working across the fullstack (front end, back end, devops etc).* We are a product focused company and the product team is key to our growth. Our products are used by thousands of clients and millions of consumers. You'll play a pivotal role in this.* There will be plenty of technical challenges as you'll have to work with a product that has some legacy issues, scale and a global customer base.* We plan to expand. You'll get a chance to witness how a team and company grows"
0a30d4cc4a75da49032e7e2679464ded,Senior Software Engineer,"We're looking for A Senior Software Engineer that can help us to build products that help small businesses to grow and succeed.Here's more about the team you'll be joining:* There are 11 engineers (a mix of junior to senior engineers from a variety of nationalities, backgrounds and job experiences) in the team.* Our engineers are smart, competent and don't put up with bullshit. They are also positive, love to learn and can communicate well. They care about the product and user experience.* Scrum is a process we use because it suits our needs. We don't do things for the sake of doing it. Estimates are something we try to spend as little time as possible and we try to solve issues with people instead of processes.* Engineers work very closely with UX designers to deliver features or improvements. We believe close collaboration with designers is essential to build the right product at the right pace, even if it comes with some communication overheads.The Ideal candidate for this position:* You realise that writing code is not an end in itself, instead, it is a means to provide value to our customers. You care about the product you are building, and about the experience that the users have with the product.* You have great technical skills and have good programming fundamentals.* You have some experience with our stack which includes frameworks and languages such as React.js, Node.js, Ruby, Rails and JavaScript. We use AWS cloud services heavily (Lambda, ECS, CloudFormation, CloudFront etc).* You recognize that technical debt is sometimes necessary to take on or to let build up, but are able to advocate for clearing it up in a manner that allows proper prioritization of the technical debt versus other priorities.* You enjoy working with non-technical people, especially designers. You don't see designers as a necessary evil, rather, you see them as partners that you need to work with to build the right product at the right pace.* You have a positive attitude, a growth mindset, want to learn as fast as possible and work hard to do all that.* You are a team player.* You have excellent communication and people skills. You also value transparency and don't shy away from hard conversations if they are needed.* You are a good administrator. You recognize that some paperwork is a necessary overhead to maintain a well running team. You commit to achieving what's promised, or you communicate why you can't achieve it.What you can expect:* You'll be working with world class engineers. Our engineers will push you to constantly improve together.* You'll be working closely with designers on a daily basis.* We work fast, sometimes break things, and expect everyone to take ownership of their roles. We focus on results so there is some flexibility around time and location of work, but that comes with a higher standard of communication and impact.* You'll be working across the fullstack (front end, back end, devops etc).* We are a product focused company and the product team is key to our growth. Our products are used by thousands of clients and millions of consumers. You'll play a pivotal role in this.* There will be plenty of technical challenges as you'll have to work with a product that has some legacy issues, scale and a global customer base.* We plan to expand. You'll get a chance to witness how a team and company grows"
345e2bf72933cfb3849d870f49d75661,Software Engineer ,"About The PositionAccedo - Transforming the Video ExperienceAccedo develops applications and full stack solutions for the Television, Broadcast and Streaming industry for the world's leading video service providers, providing a range of exciting challenges for our Engineering, Design, QA and Solution Teams. We offer a portfolio of experience-centric video solutions that enable our customers to monetise video and transform video services to meet rapidly changing consumer expectations and to compete better.Headquartered in Stockholm, we have 15 other offices across the globe whereas you will be in a truly global working environment. As our industry continues to evolve, so do we. We have recently created a new Solutions function in Asia-Pacific, that will spearhead a new wave of solutions that meet the needs of our APAC clients. From technical feasibility through to Proof of Concepts, across multiple platforms/devices across both client and middleware. We will investigate new relevant technologies and create innovative solutions, solving tomorrow’s problems today.RequirementNo one day will be the same, we will look at different technologies, programming languages, architectures and frameworks. As a small team we need to be able to adapt quickly, remain ultra flexible, learn as we go, show initiative and thrive on change!As a Software Engineer in the Solutions Function, you will be responsible for investigating the technical feasibility of new Solution ideas, developing and creating Proof of Concepts for demonstrations to clients, and on-going development of existing Solutions. You will be a contributor to the Sales team, ensuring that they are prepared with working demos and relevant subject matter information.What we need from you  3+ years of industry experience, preferably building web applications using high performance JavaScript/TypeScript on front and back end  Proficient knowledge of web architecture concepts including HTTP  REST and experience of Design and Architectural patterns and know when to apply them  Solid experience in React / Preact required, and knowledge of Node.js, webpack, Babel and build process.  Experience with a few core AWS services e.g. S3, EC2, Lambda  Experience with continuous integration and/or automated testing frameworks  Experience contributing to technical discussions and providing solid opinions/rationale for your decisions.  Strong communication skills, not afraid to ask for help and bounce ideas off peers  A strong problem solver with out of the box thinking, you will be self-motivated to find answersThe highly desirable list  Knowledge of GraphQL and some popular frameworks e.g. Apollo  Swift and/or Kotlin experience  AWS Developer or Solutions Architect Certification"
e55dfc6b6566d7a58269fd6c4c624c24,Senior Software Engineer,"As an API developer, you will work closely with multiple teams, including Digital Channels, Enterprise Architecture, Infrastructure and other business and technology teams to ensure solutions are aligned with overall strategy.Project Details : Digital Banking Project  Bachelor’s Degree in computer science or computer engineering  At least 2+ years of hands-on experience on API deployment;  6+ years of experience as software engineer in the following domains:  Java EE including (Web Services, REST, JPA).  Spring, SOA, Design patterns.  Database (SQL  No SQL)  Knowledge and experience with CI/CD tools  API usage in Mobile technologiesMandatory  Strong Java technical Expertise  Strong critical thinker with problem solving aptitude.  Good written and oral communication skills  Proven/previous experience with CI/CD, DevOps and Agile.  Hands-on experience on API related activities: requirement analysis, design, resource-based API modeling, micro-services architecture  Knowledge about API design standards, patterns and best-practices  Hands-on experience in API security standards and implementationPlus  General banking knowledge or Banking knowledge related to Private banking  Speaking at conferences and/or user groups  Contributing to open source projects  Exposure to the following domains is a plus: Analytics, Mobile Technologies."
8274ae43ea232385cf7bfc72114b21b4,Senior Software Engineer (Ad Item Master),"As a senior software engineer, you are required to have strong direct marketing experience and in-depth technical knowledge to process big data and system supporting marketing activity quickly and efficiently. This is vital to develop our online marketing platform.You must understand business requirements to deliver a well-orchestrated system. You will also take the lead to develop and enhance your team to achieve high competency for Rakuten in the digital advertisement industry.This position is mainly for the development/maintenance of the advertisement data platform (i.e., advertisement for e-commerce, travel etc).Responsibilities:Your main responsibility will be developing and maintaining the online marketing platform, through the understanding of both business demands and available system assets.  Working on entire process of web application development.  Involved in whole process of application life cycle: architecture design, middleware selection, development, configuration setting, application release and production system operation.  In case of trouble, detecting root cause and recovering with team members proactively with ownership of service/system.  Proposing new technologies, middle-wares, tools etc. to improve architecture of systems.  Working closely with related teams in both Singapore and overseas, such as Japan and India, by showcasing efficient communication ability and building consensus among stakeholders.QualificationsMinimum Qualifications:  5+ years of professional experience on web application development of Java or other equivalent programming languages  Strong knowledge/experience on Linux operating system  Experience of SQL (MySQL, PostgreSQL) with JPA, Hibernate  Experience of practical usage Big Data Technology (Hadoop, HDFS, Hive, Spark, Kafka)  Experience of Batch development (Sprint Batch etc...)  Experience of hands-on and guidance to team members  Familiar with various OSS and be able to investigate, evaluate and adopt it to the systemPreferred Qualifications:  Experience of deployment, monitoring, maintenance, and troubleshooting of high availability and huge traffic system  Experience of NoSQL (Couchbase, Redis, Elastic Search, Cassandra, MongoDB)  Experience of Scala  Experience of practical use Web Framework (Sprint Boot, Akka Http)  Practical knowledge of system performance tuning including OS, middleware, JVM, and application  Experience of system design and development of data processing under distributed environment including both batch and streaming  Contributing to OSS  Knowledge of online AD or marketing business and related technologies  Familiar with statistical analysis and machine learning  Deep knowledge of Database"
9bc1df20fa5e70f85b6cf8d9b004ab0d,Senior Software Engineer (Ad Tracking),"Rakuten is a global Internet and e-commerce company, with over 1.3 billion registered users worldwide. Our e-commerce platform is the largest of its kind in Japan and among the world's largest by sales. Rakuten has many subsidiaries, including well-known brands like Rakuten VIKI, Rakuten TV, Rakuten Kobo and Rakuten Viber.Rakuten Asia is on the lookout for a Senior Software Engineer to join our Core Platform Section, Tracking  Reporting Group. Responsibilities will include development of our on-line marketing platform, overseeing the team’s developments and making enhancements to achieve our goals in the digital advertisement industry. The shortlisted candidate will work closely with teams in Japan and India for maintenance and development on our Advertising data platform.You will be required to have good marketing experience across multiple marketing channels with strong technical knowledge to process big data and systems that supports our marketing activity efficiently.Responsibilities:Your main responsibility will be development and maintenance of our on-line marketing platform. You will also need to understand both business demands and available system assets.  Understand structured and unstructured datasets  Involved in the whole process of application development life cycle (architecture design, middleware selection, development, configuration setting, application release and production system operation)  Troubleshooting, detecting root cause and recovering any issues with your team members proactively and taking ownership of the service/system  Proposing new technologies, middle-wares, tools etc. to improve architecture of systems  Create and automate the data workflows such as extraction, transformation, load (ETL)  Identify gaps or opportunities in AD/Marketing performance, develop potential solutions to fill those gaps  Work closely with teams in Singapore, Japan and India by showcasing good stakeholder management  Enhance, educate, and guide other members to achieve high agility and good contribution to the business  Bring good knowledge / experience to the team by catching up on latest technologies/trends related to the advertisement industryQualificationsMinimum Qualifications:  5+ years of professional experience in application development of data pipeline/processing under distributed environment including both batch and streaming application  Complete at least 2 full SDLC cycles (from idea creation to production deployment)  Strong knowledge on Linux operating system  Strong knowledge on practical usage Big Data Technology (Hadoop, HDFS, Hive, Apache Spark, Apache Flink, Kafka, etc.)  Practical knowledge of system performance tuning including OS, middleware, JVM, and application  Hands-on experience and guidance to team members  Familiar with various OSS and be able to investigate, evaluate and adopt to the systemPreferred Qualifications:  Experience in deploying, monitoring, maintenance, and troubleshooting of high availability and huge traffic system  Experience of NoSQL (Couchbase, Redis, Elastic Search, Cassandra, MongoDB)  Experience of Scala  Experience with Agile development lifecycle.  Knowledge of on-line AD or marketing business and related technologies  Familiar with statistical analysis and machine learning  Contributing to OSSRakuten is an equal opportunities employer and welcomes applications regardless of sex, marital status, ethnic origin, sexual orientation, religious belief or age"
b56459d7335c884be31976a983705f2b,"Software Engineer (Performance Optimization), Data Platform","Team IntroductionIn Data Platform Singapore, our mission is to create a PB-level analytical database product that empowers efficient and real-time data-driven decision-making, based on ClickHouse. Our internal use cases have been grown to tens of thousands of instances and supporting global customers as well as internal products. Based on this unique ground, we will be building a cloud-native and high-performance enterprise data warehouse (or analytical database, these two concepts are becoming one), with challenges that are exciting and unprecedented, and we vision this database to be the fastest analytical database in this world.What you will be doing:  Build cutting-edge data systems to handle huge amounts of data every day, to empower products.  Identify performance bottleneck and optimize next-generation distributed data processing architecture on our state-of-the-art hardware.  Be a part of these unprecedented projects, such as cloud-native analytical database, stream-processing engine, and distributed storage.What you will be doing:  Bachelor's Degree in Computer Science-related technical discipline, or equivalent practical experience.  At least 3 years of experience in software engineering.  Seasoned software development skills in C/C++.  Able to create a proof-of-concept quickly, as well as writing code for real systems in production.  Familiar with Intel x86 architecture, Linux, and tools for performance profiling and analysis.  Good communication, strong analytical thinking, and exceptional attention to detail."
3a83becca68eec324da767a21d3f12c7,"Software Engineer, Performance Optimisation","Team IntroductionIn Data Platform Singapore, our mission is to create a PB-level analytical database product that empowers efficient and real-time data-driven decision-making, based on ClickHouse. Our internal use cases have been grown to tens of thousands of instances and supporting global customers as well as internal products. Based on this unique ground, we will be building a cloud-native and high-performance enterprise data warehouse (or analytical database, these two concepts are becoming one), with challenges that are exciting and unprecedented, and we vision this database to be the fastest analytical database in this world.What you will be doing:  Build cutting-edge data systems to handle huge amounts of data every day, to empower products.  Identify performance bottleneck and optimize next-generation distributed data processing architecture on our state-of-the-art hardware.  Be a part of these unprecedented projects, such as cloud-native analytical database, stream-processing engine, and distributed storage.What you will be doing:  Bachelor's Degree in Computer Science-related technical discipline, or equivalent practical experience.  At least 3 years of experience in software engineering.  Seasoned software development skills in C/C++.  Able to create a proof-of-concept quickly, as well as writing code for real systems in production.  Familiar with Intel x86 architecture, Linux, and tools for performance profiling and analysis.  Good communication, strong analytical thinking, and exceptional attention to detail."
7286f3b97eb9df4770b84d301b5afb0e,"Backend Software Engineer, Video Infrastructure","ByteDance Video Infrastructure is a world-leading video platform that provides multi-media storage, delivery, transcoding, and streaming services. We are building the next generation video processing platform and the largest live streaming network, which provides excellent experiences for billions of users around the world. Popular video products of ByteDance are all empowered by our cutting-edge cloud technologies. Working in this team, you will have the opportunity to tackle challenges of large-scale networks all over the world, while leveraging your expertise in coding, algorithms, complexity analysis, and large-scale system design.Responsibilities1. Implement and integrate next generation computing platform for multimedia processing, including severless / faas, heterogeneous computing, video intelligence.2. Design, build and maintain a global scale, multi-regional video infrastructure system.3. Design, implement and operate our critical and scalable services, including video delivery services, upload services, and core persistence layer.4. Build live streaming platforms, systems, and infrastructure with knowledge in network and distributed systems.5. Participate in design reviews and code reviews for the video infrastructure team.Qualifications1. Bachelor's degree in Computer Science or a related technical background involving software/system engineering, or equivalent working experience.2. Good programming experience with at least one of the following languages: C, C++, Java, Python, or Go.3. Expertise in designing, analyzing, and troubleshooting large-scale distributed systems.4. Experience with network software, e.g. TCP/IP, IP Tables, NAT, Deep Packet Inspection, IPV4, IPV6, routing protocols, etc.5. Experience with CDN, Multimedia, Live Streaming, and WebRTC.6. Familiar with Unix/Linux operating systems."
d69de70ed76fb9170a6a99078c07f7f3,"Backend Software Engineer, Video Infrastructure","ByteDance Video Infrastructure is a world-leading video platform that provides multi-media storage, delivery, transcoding, and streaming services. We are building the next generation video processing platform and the largest live streaming network, which provides excellent experiences for billions of users around the world.  Popular video products of ByteDance are all empowered by our cutting-edge cloud technologies. Working in this team, you will have the opportunity to tackle challenges of large-scale networks all over the world, while leveraging your expertise in coding, algorithms, complexity analysis, and large-scale system design.  Responsibilities 1. Implement and integrate next generation computing platform for multimedia processing, including severless / faas, heterogeneous computing, video intelligence. 2. Design, build and maintain a global scale, multi-regional video infrastructure system. 3. Design, implement and operate our critical and scalable services, including video delivery services, upload services, and core persistence layer. 4. Build live streaming platforms, systems, and infrastructure with knowledge in network and distributed systems. 5. Participate in design reviews and code reviews for the video infrastructure team.Qualifications1. Bachelor's degree in Computer Science or a related technical background involving software/system engineering, or equivalent working experience. 2. Good programming experience with at least one of the following languages: C, C++, Java, Python, or Go. 3. Expertise in designing, analyzing, and troubleshooting large-scale distributed systems. 4. Experience with network software, e.g. TCP/IP, IP Tables, NAT, Deep Packet Inspection, IPV4, IPV6, routing protocols, etc. 5. Experience with CDN, Multimedia, Live Streaming, and WebRTC. 6. Familiar with Unix/Linux operating systems."
b3a5b780ba6690dde370fe81fa438e2a,"Frontend Software Engineer, Customer Service Platform","Founded in 2012, ByteDance is a technology company operating a range of content platforms that inform, educate, entertain and inspire people across languages, cultures and geographies. With a suite of more than a dozen products, including TikTok, Douyin, Toutiao, Helo and Resso, ByteDance now has a portfolio of applications available in over 150 markets and 75 languages.The Customer Service Platform (CSP) is a team that integrate the product technology resources of the company's internal customer service system. Our mission is to provide users with efficient self-service solutions and provide agents with convenient tools so as to improve customer service experience.- Implement cross platform web-based features, user interfaces and Node.js based services for customer service platforms- Responsible for optimising scalability, reliability and responsiveness of web-based application pages, and to deliver compelling end user experience- Architect efficient and reusable front-end systems that drive complex web applications- Keep at the forefront of emerging web-based technologies and trends, research and evaluate latest web development frameworks, apply new technologies to drive iterative product improvementsQualifications- B. Sc or higher degree in Computer Science or related fields from accredited and reputable institutions- 2+ years experience in developing frontend web applications, with demonstrable expertise in deep optimisation of end user experience, stability  scalability, code modularity and rendering latency- Strong JavaScript/HTML/CSS frontend engineering experience and strong familiarity with key concepts including asynchronous programming, closures and types, layouts, specificity, animation, cross browser compatibility and accessibility- Deep understanding of the underlying design philosophy and implementation of common web frameworks, including React/Vue/Angular- Deep familiarity and experience with common web compilation and bundling frameworks, including Webpack/Rollup/BaBel/AST/Gulp- Good understanding of frontend - backend multi-tier application architecture and protocols, familiarity with product and software development lifecycle process- Experience in development of no-code/low-code platforms is highly advantageousIDEAL CANDIDATE1. Agile, quick self learner, highly self-motivated with strong sense of product ownership and creative problem solver2. Deeply passionate about software coding/development and building great mobile/web applications3. Ability to perform independent research to solve complex technical problems4. Good collaborator and team player, comfortable working in a fast moving, culturally diverse and globally distributed team environment"
2408f4059c46c2b0886d06af5e136f49,"Frontend Software Engineer, Customer Service Platform","Founded in 2012, ByteDance is a technology company operating a range of content platforms that inform, educate, entertain and inspire people across languages, cultures and geographies. With a suite of more than a dozen products, including TikTok, Douyin, Toutiao, Helo and Resso, ByteDance now has a portfolio of applications available in over 150 markets and 75 languages.The Customer Service Platform (CSP) is a team that integrate the product technology resources of the company's internal customer service system. Our mission is to provide users with efficient self-service solutions and provide agents with convenient tools so as to improve customer service experience.- Implement cross platform web-based features, user interfaces and Node.js based services for customer service platforms- Responsible for optimising scalability, reliability and responsiveness of web-based application pages, and to deliver compelling end user experience- Architect efficient and reusable front-end systems that drive complex web applications- Keep at the forefront of emerging web-based technologies and trends, research and evaluate latest web development frameworks, apply new technologies to drive iterative product improvementsQualifications- B. Sc or higher degree in Computer Science or related fields from accredited and reputable institutions- 2+ years experience in developing frontend web applications, with demonstrable expertise in deep optimisation of end user experience, stability  scalability, code modularity and rendering latency- Strong JavaScript/HTML/CSS frontend engineering experience and strong familiarity with key concepts including asynchronous programming, closures and types, layouts, specificity, animation, cross browser compatibility and accessibility- Deep understanding of the underlying design philosophy and implementation of common web frameworks, including React/Vue/Angular- Deep familiarity and experience with common web compilation and bundling frameworks, including Webpack/Rollup/BaBel/AST/Gulp- Good understanding of frontend - backend multi-tier application architecture and protocols, familiarity with product and software development lifecycle process- Experience in development of no-code/low-code platforms is highly advantageousIDEAL CANDIDATE1. Agile, quick self learner, highly self-motivated with strong sense of product ownership and creative problem solver2. Deeply passionate about software coding/development and building great mobile/web applications3. Ability to perform independent research to solve complex technical problems4. Good collaborator and team player, comfortable working in a fast moving, culturally diverse and globally distributed team environment"
b7de3071c1ac8a68f9911a44dc4babb8,(Senior) Software Engineer (container skillset),"Mind PointEye Pte Ltd is one of few in the industry which master both cloud intelligence and edge intelligence techniques. Our business focuses on RD of AI algorithms and AI Chips, our product lines focus on both cloud and local intelligence related products (ADAS, smart service robots, smart transportation, smart airport solution etc.) based on our core AI algorithms and AI chip solution. Mind PointEye’s original and unique ""local intelligence"" algorithm was rated as the second in the ""Top 10 AI Technologies of the World in the Past 10 Years"" by Google Scholar in 2017, which is quite influential in the AI field. It first proposed the ""Learning-on- Chip (LOC)"" technology in the world. The chip module integrates a highly generalized core algorithm with online learning capabilities to enable ""AI + IoT"" and to reach a solid milestone. At the same time, Mind PointEye cooperates with more than 10 industrial leading enterprises domestically and overseas to develop leading intelligence software systems, intelligent hardware and intelligent terminal products, laying out in ""AI + 5G"" as well as ""AI + industries"".Role  Responsibilities:  Assist the Software Development Leader to conceptualize, develop and implement application projects  Design, develop and implement efficient, reusable and flexible application module and is responsible for code integration into larger project context.  Conduct code reviews for other team members and suggest areas for refactoring or improvement  Provide detailed estimation for the development of solutions  Contributing to all phases of the development lifecycle  Communication with Client and ensure deliverables scheduleJob Requirements:  Bachelor’s in Computer Science/Computer Engineering or relevant IT experience  At least 3 years of working experience in Java Enterprise Application or Microservice development  Experience in Integrated Docker container orchestration framework using Kubernetes by creating pods, configMap, deployments using Jenkins  Experience in Kubernetes to deploy scale, load balance and manage Docker containers with multiple names spaced versions  Building Docker images and fetch/promote and deploy to Production  Experience in web service technology or Microservice frameworks and design patterns  Fast learner, able to pick up new knowledge / skills related to the tasks within reasonable time  Creative, independent and good problem-solving skill  A collaborative team player who is passionate about technology  Excellent communication with strong analytical and writing skill"
de3b62ff1b1a60906ae95b6d825d9178,UI Software Engineer #TeSA #CLT,"Company OverviewAIDA Technologies is a Singapore incorporated company focused on AI based predictive analytics and intelligent systems. The company was founded by a team of award-winning data scientists from Singapore’s top research institute to develop advanced Machine Learning solutions for the banking and insurance industry. AIDA’s team has combined the deep machine learning know how and significant experience in delivering solutions for banking, financial services, and insurance, with a customised engine to not just deliver high precision models but bridge the gap from modelling to adoption and use of the models. AIDA solutions have been deployed in organizations across ASEAN and India.Job SummaryWe are looking for a UI software of developer with at least 2 years of working experience as a front-end developer using ReactJS, Java/Python. You will work closely with clients and communicate project statuses and deliver the client requirements. You will also work with a team and be responsible for developing state of the art product user interfaces based on the requirements.Qualifications and skills· Bachelor or master’s degree in computer science, Computer Engineering with at least 2-3 years working experience.· Proficiency in UI / UX developer with Javascript· Having at least 2-year experience with ReactJS framework· Programming skills in Java, Python and SQL is essential and Python· Strong working level knowledge of Software Design Patterns· Good communication and documentation skillsBenefits and Perks· You will learn and be excited by a fast-paced startup with open and friendly colleagues, flexible work hours.· Competitive salary based on skills  experiences with other excellent benefits.· You are trained Machine Learning skills if you are interested by best data scientists and highly involve impact data science projects.Application ProcessInterested individuals can apply directly with Aida Technologies Pte Ltd. Please email your CV to donna@aidatech.io."
